"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LINC01018",0.00450325712203137,0.446537192114039,0.0286536903870361,0.977191686494421,0.999798845119145,-5.36760078296472
"FBRS",-0.00303592675910291,5.28633461276938,-0.0284723896818833,0.977335962237617,0.999798845119145,-5.36760489377863
"SLC8A1-AS1",0.00488287159632228,0.555677477275362,0.0284407967104723,0.977361103416127,0.999798845119145,-5.36760560744841
"EIF3B",-0.00453630003776695,4.28566918284942,-0.0283804139589102,0.977409155102014,0.999798845119145,-5.36760696926093
"ESPL1",-0.00518472175579632,0.873963211730041,-0.0283165993700243,0.977459937882741,0.999798845119145,-5.36760840532599
"NPTX1",-0.00394276384938563,0.387183831548572,-0.0282701491686612,0.977496902378601,0.999798845119145,-5.36760944859502
"RTN3P1",0.00490443626202719,0.61108774852076,0.0281992982771001,0.977553284736282,0.999798845119145,-5.36761103660359
"IARS1",-0.00434596036219537,2.07865919051449,-0.0281897397353298,0.977560891327054,0.999798845119145,-5.36761125053786
"PABIR2",0.00473313182417279,4.6662657147143,0.0281827731858909,0.977566435237872,0.999798845119145,-5.3676114064138
"ECM1",0.00590828772536867,1.33268124002109,0.0281730789784678,0.977574149793636,0.999798845119145,-5.36761162325677
"TTC1",-0.00385889525114624,4.22242902590061,-0.0281531180692959,0.977590034497263,0.999798845119145,-5.36761206951348
"BANF1",-0.00540456904001996,5.45235704634439,-0.0281183460074693,0.97761770579826,0.999798845119145,-5.36761284614082
"ZSCAN23",-0.00501378745673098,0.600852741224478,-0.0281141126744143,0.97762107464934,0.999798845119145,-5.36761294062596
"CZIB-DT",-0.00448657663850055,0.348181677142849,-0.0280475067854113,0.977674079112588,0.999798845119145,-5.36761442535184
"NSA2",-0.00667859550174565,5.63441148140139,-0.0280012766869141,0.977710868734443,0.999798845119145,-5.36761545380627
"FLJ40288",0.00471583396791253,0.38778300465518,0.0279888079744203,0.977720791265718,0.999798845119145,-5.36761573090005
"SPATA2L",-0.00590176711360391,1.31566593003319,-0.0279648137731563,0.977739885725961,0.999798845119145,-5.367616263779
"DCTN6",-0.00595625510914655,2.65872451927063,-0.0279631409545903,0.977741216946735,0.999798845119145,-5.36761630091301
"MIR137HG",-0.00286927898553452,0.248994172946842,-0.0279346202848601,0.977763913564863,0.999798845119145,-5.36761693368637
"WFS1",-0.00428934348192211,0.630290365363956,-0.0278866036529332,0.977802125021471,0.999798845119145,-5.36761799754796
"LINC01235",0.00512612152424408,0.58072552022532,0.0278482716201087,0.977832629547289,0.999798845119145,-5.36761884552279
"WDR17",-0.0042943095933925,0.606079780331093,-0.0277524121935625,0.977908914357805,0.999798845119145,-5.36762096100347
"TM9SF3",-0.0032218217211919,3.49984911499031,-0.0277521006716759,0.977909162266863,0.999798845119145,-5.36762096786643
"COL25A1",0.00393805571995653,0.532639586447931,0.0277485864006365,0.977911958923235,0.999798845119145,-5.36762104528188
"PIERCE1",-0.00437102545427837,0.422287904653718,-0.0277461269016034,0.977913916192364,0.999798845119145,-5.36762109945607
"NIN",-0.00285887737382096,3.92861840278551,-0.0277414680172759,0.9779176237325,0.999798845119145,-5.36762120206188
"CIBAR2",0.0057099125936998,0.60335208209471,0.0276444992084521,0.977994791619947,0.999798845119145,-5.36762333376115
"PPP3R2",0.00419019866427495,0.34429006377772,0.0276427648379608,0.977996171835842,0.999798845119145,-5.36762337182048
"TLE5",0.00468094021342136,6.34374131684267,0.0276282104793242,0.978007754229454,0.999798845119145,-5.36762369110976
"SLC35F6",-0.00545800939211238,2.29202413666228,-0.0276090410759029,0.978023009293976,0.999798845119145,-5.36762411138597
"PIGQ",-0.00491184654584687,0.960197568837147,-0.0275875448479648,0.978040116061605,0.999798845119145,-5.36762458232927
"ACP5",0.00559574187382794,1.7721626822848,0.0275558900129597,0.978065307100182,0.999798845119145,-5.36762527516142
"HMGN2P46",-0.00470054724414731,0.422357116567076,-0.0274530668179476,0.978147134344253,0.999798845119145,-5.36762752017351
"KLF1",-0.0104400913233804,3.75339409158131,-0.02742013969323,0.978173337974087,0.999798845119145,-5.36762823732076
"RNA5-8SN4",-0.00978968145093662,1.84121253550514,-0.0274026906482692,0.97818722405244,0.999798845119145,-5.36762861700915
"CPHL1P",-0.00461957985716088,0.38873514175884,-0.027380008283511,0.978205274855202,0.999798845119145,-5.36762911021246
"RNF139",0.00585790280287179,2.33517507626743,0.0273461395560343,0.978232227873702,0.999798845119145,-5.36762984589079
"SKOR1-AS1",0.00419500232657422,0.329916519078748,0.0273384939695554,0.978238312299283,0.999798845119145,-5.36763001183814
"NCBP2AS2",-0.00895980865693513,3.35004948474358,-0.0273044348149173,0.978265416892433,0.999798845119145,-5.36763075052787
"UCK2",0.00481867988863027,1.50583748165973,0.0271916437380566,0.978355177265508,0.999798845119145,-5.36763319021559
"KLK7",0.00532635640013002,0.477298494399501,0.0271251796844055,0.978408070216752,0.999798845119145,-5.36763462311418
"IGSF22",0.00495746665450858,0.563211911695483,0.0270773668809698,0.978446120321996,0.999798845119145,-5.36763565174181
"LINC02446",0.00812045581473697,3.16480236356301,0.0270411172184638,0.978474968349266,0.999798845119145,-5.36763643039467
"GASAL1",0.00508486821855503,0.785380076808367,0.0270164297579595,0.978494615018413,0.999798845119145,-5.36763696009111
"SLC10A4",0.0046178762658759,0.398220264309117,0.026912456018663,0.978577359099521,0.999798845119145,-5.36763918565172
"EPGN",0.00422623475227613,0.440187659765238,0.0268604448814534,0.978618750540324,0.999798845119145,-5.36764029573141
"DOC2A",0.00441464559787574,0.514357508908588,0.0268196012296346,0.978651254727206,0.999798845119145,-5.36764116595689
"KLF6",-0.00455934868139529,5.01434096983453,-0.0267637896377211,0.978695670755273,0.999798845119145,-5.36764235295209
"FABP7",-0.0050936666513981,0.51759595920724,-0.0267495212420896,0.978707025852646,0.999798845119145,-5.36764265601398
"CDKN2C",0.00590014748105361,2.6763507538511,0.0266210539624532,0.978809263084705,0.999798845119145,-5.36764537739154
"DPH1",0.00453846923385481,1.00494340065113,0.0264619106419241,0.978935913508495,0.999798845119145,-5.36764873042594
"ZSCAN20",-0.00446854600234636,1.33162238442303,-0.0264448620124835,0.97894948128642,0.999798845119145,-5.36764908843596
"LINC01918",-0.00464916012256744,0.391103937810998,-0.0264230427760447,0.978966845656324,0.999798845119145,-5.367649546289
"GRAMD4",-0.00503783801522051,2.12117046574834,-0.0264205647617515,0.978968817731327,0.999798845119145,-5.36764959826354
"GPR68",-0.00524006872179927,1.10092490632242,-0.0263993970072802,0.978985663644089,0.999798845119145,-5.36765004204313
"UEVLD",0.00413850576415298,2.70674258115046,0.0262931491307997,0.979070218928142,0.999798845119145,-5.36765226414475
"GCSIR",-0.00397894785825226,0.443657463480022,-0.0262729998524637,0.979086254362157,0.999798845119145,-5.36765268454227
"RPS6KL1",0.00358797715911452,0.421275004646042,0.0262088168022647,0.97913733332384,0.999798845119145,-5.36765402151858
"C2CD4D-AS1",-0.00776025977929362,0.799524770563809,-0.0261970403594142,0.979146705410018,0.999798845119145,-5.36765426647479
"OR51D1",-0.00434570701781206,0.411870766947042,-0.02619073962116,0.979151719748962,0.999798845119145,-5.36765439748826
"CCDC154",-0.00385586930023768,0.335273719869622,-0.0261882704360477,0.979153684809564,0.999798845119145,-5.3676544488223
"ITPKB-IT1",0.0057347332932457,0.665356519786898,0.02617354578349,0.979165403186222,0.999798845119145,-5.36765475484545
"AURKC",0.00577720728306208,0.808115120959779,0.0261046109947852,0.979220263883774,0.999798845119145,-5.36765618523141
"SMIM26",-0.00666835172870162,1.41139613209153,-0.0261014395084302,0.979222787865095,0.999798845119145,-5.36765625094848
"LINC00943",-0.0037212221359062,0.402635084858069,-0.0260148846128614,0.979291671402034,0.999798845119145,-5.36765804138924
"IGLV3-19",-0.0112122208813314,3.02694447794234,-0.0259997106868002,0.979303747380939,0.999798845119145,-5.36765835465847
"PUS1",0.00468538818043274,1.68050470557248,0.0259938584208842,0.979308404834715,0.999798845119145,-5.36765847543102
"H2BC9",0.00419078174341436,9.64489458046905,0.0259712750370156,0.979326377549422,0.999798845119145,-5.36765894122688
"SNRNP70",0.00396902082904482,4.88166350718171,0.0258540714753679,0.979419652766346,0.999798845119145,-5.36766135211802
"FAM13A",0.00350820551142261,1.60489581076674,0.0258277971749065,0.979440562930098,0.999798845119145,-5.36766189108724
"MGAT4B",-0.00589639368854478,5.01082730960035,-0.0258192146582469,0.979447393251253,0.999798845119145,-5.36766206702314
"TMEM201",0.00404862615742374,0.730592145356626,0.0256756533751371,0.97956164547443,0.999798845119145,-5.36766500126494
"HSD17B11",0.00540785564809809,4.58948297896192,0.0255994091526894,0.979622324067935,0.999798845119145,-5.36766655296502
"NEFL",0.00395844484591401,0.427171633827028,0.0255578154784978,0.97965542624158,0.999798845119145,-5.36766739752192
"LRRC51",0.00435461387118374,0.778276181479743,0.0255456342534716,0.979665120631738,0.999798845119145,-5.36766764460094
"NUP188",-0.00425071767834728,2.7849964743859,-0.0255422333298247,0.979667827246818,0.999798845119145,-5.36766771356285
"NBR1",0.00326466977681772,5.33349813023586,0.0255373356028609,0.979671725088832,0.999798845119145,-5.36766781285993
"PA2G4P6",0.00490214232846009,0.612670702650792,0.0254719710948403,0.979723745292872,0.999798845119145,-5.36766913624459
"VPS18",-0.00443264504117868,3.1994794731425,-0.0254387528244826,0.97975018201586,0.999798845119145,-5.36766980748945
"QPRT",-0.00528828757377942,1.38488544419645,-0.0253891149383777,0.97978968631351,0.999798845119145,-5.36767080889472
"XPO6",-0.00440497728735512,4.99554618039919,-0.0253590541256601,0.979813610227255,0.999798845119145,-5.36767141439703
"GPS1",-0.0043484268057008,3.87511552964262,-0.0252703628719096,0.979884195315738,0.999798845119145,-5.36767319668732
"MIGA1",0.00365927827000867,2.12176577541394,0.0251928758444434,0.979945863631912,0.999798845119145,-5.36767474871285
"RNU1-88P",0.0134246519501149,2.20257065017494,0.0249823111049541,0.980113442913325,0.999798845119145,-5.36767894214309
"ZNF560",-0.00339707816977597,0.3037169949614,-0.0249803383702306,0.980115012930965,0.999798845119145,-5.36767898126402
"TBC1D14",0.00235383051813542,4.65941178460009,0.0249345706951071,0.980151437544789,0.999798845119145,-5.36767988800644
"SNORA49",0.0116611764344854,3.16303221396456,0.024910116756561,0.980170899447815,0.999798845119145,-5.36768037180271
"CAPS",-0.00493989782951321,0.681739000989627,-0.0248077829345834,0.980252342937405,0.999798845119145,-5.36768239122337
"MYO1C",-0.00320823553032934,3.97621105018291,-0.0246093206815388,0.980410291882266,0.999798845119145,-5.36768628391562
"RBM44",-0.00375108012241576,0.54246906813845,-0.0245372185740726,0.980467675540565,0.999798845119145,-5.36768769040285
"WDR45",0.00417177633140842,2.06466575440465,0.024468234604736,0.980522577672791,0.999798845119145,-5.36768903220198
"RPL12",-0.00614944125687522,8.59879143429612,-0.0243490877889256,0.980617403028282,0.999798845119145,-5.367691340816
"WDR5B-DT",-0.00379220212759257,0.639127977437746,-0.0242887250175864,0.980665444042576,0.999798845119145,-5.36769250611711
"PWRN1",0.00342457656308215,0.393546497649555,0.0242581775221377,0.980689755953184,0.999798845119145,-5.36769309473316
"GALNT16",0.00373643085448572,0.535683979702701,0.024235009954147,0.98070819439483,0.999798845119145,-5.36769354065233
"CTTN-DT",-0.00632821435130815,2.06553644795306,-0.0242052146959264,0.98073190765148,0.999798845119145,-5.36769411351204
"N6AMT1",-0.00454547943644612,1.03894041630801,-0.0241824520924792,0.98075002381614,0.999798845119145,-5.3676945506833
"RIC1",0.00362190967318465,2.97564337480458,0.0241336947456004,0.980788828555537,0.999798845119145,-5.36769548571718
"GFRA1",-0.00415254687247779,0.603664809796269,-0.0241229704608473,0.980797363748759,0.999798845119145,-5.36769569112674
"BTG3",-0.00565968732352906,1.45671483383467,-0.0240972922590659,0.980817800404061,0.999798845119145,-5.36769618258788
"DRD3",0.00355526178742616,0.336839165955688,0.0240743424884964,0.98083606557822,0.999798845119145,-5.36769662138598
"USP1",-0.00334041402670504,4.72794866831051,-0.0240532848214992,0.980852824881303,0.999798845119145,-5.36769702363937
"SAMD14",0.00698396053239403,4.31531166187729,0.0240306550534084,0.980870835392307,0.999798845119145,-5.36769745553137
"LUC7L2",-0.00361263457892269,2.28598440762679,-0.0239638185603511,0.980924029074785,0.999798845119145,-5.36769872874101
"ACTR3",0.00300939224472252,6.27019233128482,0.0238430448401371,0.981020150417936,0.999798845119145,-5.36770102044088
"RAPGEFL1",-0.00373702148468025,0.550427561810076,-0.0237989470791043,0.981055246997121,0.999798845119145,-5.36770185431697
"IRGM",0.00478711156585743,0.50819327104821,0.0237677596285542,0.981080068525281,0.999798845119145,-5.36770244313085
"SLC12A9-AS1",0.0047731105794781,0.455819530661162,0.0236033064873486,0.981210954114217,0.999798845119145,-5.36770553520876
"CCDC89",0.00417363147061811,0.522832327218221,0.0235299744859878,0.981269318030681,0.999798845119145,-5.36770690708942
"MRPS18C",0.00426140310596423,1.37309118938791,0.0235070753804022,0.98128754313007,0.999798845119145,-5.36770733460675
"CEP250",-0.00386755639131442,3.50695073475261,-0.0234624379897105,0.981323069475415,0.999798845119145,-5.36770816677282
"HSPA9",0.00372901335089448,4.51350733076394,0.023447817444962,0.981334705793718,0.999798845119145,-5.36770843899687
"TOX-DT",0.00440506014461595,1.01515220501652,0.0234377350799559,0.981342730230889,0.999798845119145,-5.36770862662443
"PLEKHM2",0.00409064800938008,4.54239739641612,0.0234218809133237,0.981355348381787,0.999798845119145,-5.36770892149898
"NUMA1",-0.00346096444942168,3.35455312852711,-0.0234087275711407,0.981365816980813,0.999798845119145,-5.36770916598896
"NEK2-DT",0.00453577934997068,0.485021442598211,0.0234035385869084,0.981369946836654,0.999798845119145,-5.3677092624023
"CYP2J2",0.00454909741381104,0.520929131233705,0.0234030814254397,0.981370310686495,0.999798845119145,-5.36770927089552
"FHIP2B",0.00396345633790407,1.83082514703154,0.0233876219928749,0.981382614683052,0.999798845119145,-5.36770955800551
"RPL14",0.00564808735460876,7.03439986023045,0.0232698274677757,0.981476366229265,0.999798845119145,-5.36771173943547
"TEX41",-0.00306175808946441,0.399788371182126,-0.0232429471904637,0.981497760023619,0.999798845119145,-5.36771223568624
"RANBP3",-0.00351775524079745,3.81683207472107,-0.023241040402489,0.981499277621191,0.999798845119145,-5.36771227086665
"GATAD1",0.00387831408730666,2.32888991028026,0.0232223431011624,0.981514158660049,0.999798845119145,-5.36771261568071
"RPS29",0.00482054829131773,5.07753944287033,0.0232216104257944,0.981514741790893,0.999798845119145,-5.36771262918698
"IGKJ1",0.0133495703477888,2.1232954469441,0.023057505512883,0.98164535191498,0.999798845119145,-5.36771564359374
"RIMS3",-0.00415551310955409,0.957138423662693,-0.0230008226941807,0.981690465549269,0.999798845119145,-5.3677166798206
"RNF13",0.00280910815441171,5.03683570864076,0.0226627485846285,0.981959538641666,0.999798845119145,-5.36772280723244
"SERPINB13",-0.00344298801459991,0.377717821455933,-0.0226557896360305,0.981965077288928,0.999798845119145,-5.36772293240664
"ASAP3",0.00448263302301233,1.67206338596056,0.0226548361884869,0.981965836140647,0.999798845119145,-5.3677229495538
"AQP7",0.00420602641004353,0.942612673774959,0.0226421869021636,0.981975903746592,0.999798845119145,-5.36772317697503
"KBTBD2",0.00361930381478359,3.97175384163215,0.022622767201374,0.981991359951926,0.999798845119145,-5.36772352587421
"PAPLN",0.00284720437274716,0.478679533404994,0.0226166541486659,0.981996225352605,0.999798845119145,-5.36772363564088
"RPS16",-0.00503757935120674,8.70865109496775,-0.0224830618999106,0.98210255207395,0.999798845119145,-5.3677260270309
"ADGRA1-AS1",0.00271754757528192,0.279154182888188,0.0224583324159626,0.98212223442605,0.999798845119145,-5.36772646815111
"LINC00494",-0.00363194672434108,0.623490976442251,-0.0224088623095113,0.982161608028583,0.999798845119145,-5.3677273491333
"LINC01707",0.00370515119288006,0.458572669502683,0.0222734293630148,0.982269400279687,0.999798845119145,-5.36772975103458
"TMEM17",0.00455489299471812,0.994938698008763,0.0222344658749544,0.982300411717002,0.999798845119145,-5.36773043935442
"SLC7A14",0.00266250309446636,0.312113922195758,0.0221951430514915,0.982331709180508,0.999798845119145,-5.36773113280035
"CFAP20DC-AS1",-0.00326172449097922,0.3090650329815,-0.0221697470616966,0.982351922140054,0.999798845119145,-5.36773157999846
"CEP41",-0.00299559464333932,1.10936053538941,-0.0221639866765252,0.982356506898276,0.999798845119145,-5.36773168136189
"CDH20",0.00382106034068419,0.727369240609147,0.0221299414198286,0.982383603930046,0.999798845119145,-5.3677322799061
"C1orf159",0.00331171538835418,0.693739663437052,0.0220840627894416,0.982420119319701,0.999798845119145,-5.36773308503558
"FOXP1",-0.0027636294379767,1.39823033994604,-0.0220811079756139,0.98242247109516,0.999798845119145,-5.36773313683269
"EEF1B2P3",-0.00585822505578726,5.50660449205086,-0.02200874142247,0.98248006864149,0.999798845119145,-5.36773440323574
"TRAM2",0.00350622462317407,1.48196031247581,0.0219596562376634,0.982519136275594,0.999798845119145,-5.36773525985244
"THPO",-0.00295821470145957,0.256082073514754,-0.021889210768001,0.982575204954704,0.999798845119145,-5.36773648589887
"LINC00551",0.00346050872622139,0.64633345226566,0.0218608125120391,0.982597807606761,0.999798845119145,-5.36773697903344
"POLH",0.00349041997306987,1.86274612152677,0.0218575383234776,0.982600413589705,0.999798845119145,-5.36773703584844
"CC2D2B",0.00322792427467544,0.687160563501753,0.0218067686735281,0.982640822050657,0.999798845119145,-5.36773791573407
"KRI1",-0.00403080185556615,4.52777040794406,-0.0216782860787818,0.982743083818137,0.999798845119145,-5.36774013331681
"THNSL2",0.00320676647703899,0.628095645921759,0.0215603494613491,0.9828369520925,0.999798845119145,-5.36774215734327
"XPO1",0.00211719898323004,4.15183760323073,0.0215454868253901,0.982848781599218,0.999798845119145,-5.36774241163221
"SUPT16H",-0.00356896716924471,4.73633665460517,-0.0215083960773264,0.982878302977679,0.999798845119145,-5.36774304546319
"CAVIN2-AS1",-0.00349887337406429,0.644738862016569,-0.0214806173868351,0.982900412691158,0.999798845119145,-5.36774351944844
"HAND2-AS1",-0.00275968903809687,0.376331816022381,-0.0214801174546374,0.982900810599081,0.999798845119145,-5.36774352797311
"LINC02542",-0.00365103284182039,0.444223152486588,-0.021353524918715,0.983001568746902,0.999798845119145,-5.36774568020313
"ABCD4",0.00387525798834232,1.79093162361525,0.0212857689699436,0.983055497504689,0.999798845119145,-5.36774682691163
"PDYN",0.0033331586055283,0.405591171676002,0.0212451832694041,0.983087800778439,0.999798845119145,-5.36774751204285
"LINC02208",-0.00388986317459949,0.546755897520939,-0.021204469550337,0.983120205973886,0.999798845119145,-5.3677481980214
"AK1",-0.00304458089791626,0.426655822900487,-0.021189678436413,0.983131978644947,0.999798845119145,-5.36774844690851
"HDC",-0.0031351812127689,0.497110799993278,-0.0211520137587863,0.983161957057064,0.999798845119145,-5.36774907990032
"TRAV29DV5",-0.00632147439050856,0.848857176469796,-0.0210291952699059,0.983259712030785,0.999798845119145,-5.36775113616217
"POLE",0.00382232049570685,2.35238215984624,0.0210111293573181,0.98327409126204,0.999798845119145,-5.36775143761656
"PPP1R3B",-0.00386037347401125,3.34868063604837,-0.021007422556183,0.983277041622991,0.999798845119145,-5.36775149943757
"MAP2K4",0.00296699113741949,3.65989280336646,0.0209955288362803,0.983286508214611,0.999798845119145,-5.36775169772407
"CARD14",-0.00268079496423518,0.363269175601879,-0.0209690002064489,0.983307623207152,0.999798845119145,-5.36775213959236
"SLC15A4",-0.00273931711550501,3.58235648624276,-0.0209515825863927,0.983321486459453,0.999798845119145,-5.36775242940131
"ECE1-AS1",-0.00319152345175588,0.435529737047631,-0.0209092011805545,0.983355219224969,0.999798845119145,-5.36775313357273
"BRD7P5",0.00411508183479087,0.495586669005322,0.0208125301566119,0.983432163009562,0.999798845119145,-5.36775473443632
"RPL30",-0.00504113279693374,7.35967033697343,-0.0207377960239268,0.983491646576864,0.999798845119145,-5.36775596694259
"CHML",-0.00348160289621413,2.01617341372986,-0.0207192331792239,0.983506421422857,0.999798845119145,-5.3677562723914
"NAT9",-0.00384886643440119,2.40824565750123,-0.0206810399060399,0.983536820861787,0.999798845119145,-5.36775689999554
"LGALS8",0.00257740683941599,3.58167853038629,0.0206301610003034,0.983577317302542,0.999798845119145,-5.36775773425533
"EIF3H",0.00390066552264035,6.54075336904781,0.0205127366493099,0.983670779937487,0.999798845119145,-5.36775965181455
"FAM162A",-0.00349750139981975,2.19444405194466,-0.0204385015579287,0.98372986666828,0.999798845119145,-5.3677608584388
"SPAAR",0.00456259196239261,1.27591574417135,0.020306719145437,0.983834757876861,0.999798845119145,-5.36776298966679
"SH3GLB2",0.00303287907601302,2.3985192035756,0.0202021236524802,0.983918010065362,0.999798845119145,-5.36776467140586
"OLA1",0.00336508315001316,3.92344713020142,0.0202019330957178,0.983918161738097,0.999798845119145,-5.3677646744618
"ULK3",0.0039739063663049,2.60730788263794,0.0201291005947637,0.983976132458633,0.999798845119145,-5.36776584035938
"MDN1",0.0027733192871473,2.18760071501226,0.0201038421022705,0.98399623686875,0.999798845119145,-5.36776624371216
"SULT2B1",0.00347639282555723,0.508508439878969,0.0200448804323687,0.984043167246925,0.999798845119145,-5.36776718329991
"SAMD12-AS1",0.00358318846778005,0.531723848454351,0.0200362756090922,0.984050016236909,0.999798845119145,-5.3677673201919
"FAM50A",-0.00276081793937433,6.0013377249489,-0.019941991471176,0.984125061565106,0.999798845119145,-5.36776881628443
"ANGPTL3",-0.0040454831364557,0.693691062811353,-0.0199368239201754,0.984129174674246,0.999798845119145,-5.3677688980787
"CYP7A1",0.00306493252155132,0.364038296740938,0.0199366184005425,0.984129338257484,0.999798845119145,-5.36776890133132
"RN7SL321P",0.00629615560865959,3.54381058501587,0.0199238896436948,0.984139469705777,0.999798845119145,-5.36776910271519
"CFAP97D1",-0.00307759582207612,0.611313247210628,-0.0198846093707173,0.984170734837737,0.999798845119145,-5.36776972336434
"OBSCN",-0.00252616823072971,0.96832529425105,-0.0198529375921074,0.984195944006804,0.999798845119145,-5.36777022290332
"ZFTRAF1",0.00277729206384025,0.778447968857261,0.0198348569749472,0.984210335290843,0.999798845119145,-5.36777050772045
"CDIN1",-0.00313643520427953,0.98017673848014,-0.0198197476977303,0.984222361538086,0.999798845119145,-5.36777074553213
"SAFB2",-0.00265945125909894,5.16142084936854,-0.0197609365472904,0.984269172378074,0.999798845119145,-5.36777166946171
"RADIL",-0.00277638519227885,0.600056727456621,-0.0195741566237613,0.984417840554211,0.999798845119145,-5.36777458558774
"DDX49",-0.00397384902866937,3.91063599816714,-0.0195085724818946,0.984470042626669,0.999798845119145,-5.36777560295946
"SLC18A2",0.00444744934399299,1.58029311438554,0.019506386799733,0.984471782334036,0.999798845119145,-5.367775636806
"DDX46",-0.00324210045076612,4.35428617918683,-0.0194717590335539,0.984499344530765,0.999798845119145,-5.36777617253061
"SPRED3",-0.00304386036668491,0.476737355948048,-0.0194342139898387,0.984529228774794,0.999798845119145,-5.36777675231278
"RPL41",0.00302707013872805,8.58097809616972,0.0192366523845947,0.984686479698177,0.999798845119145,-5.36777978468439
"GOLGA8K",-0.00143945728407155,0.151949581853266,-0.0191092095637772,0.984787919269438,0.999798845119145,-5.36778172436348
"LINC02086",-0.00379527451175021,0.744085262281601,-0.0190987432313906,0.984796250077541,0.999798845119145,-5.36778188308812
"CALR",-0.00309953107829841,6.73297330436442,-0.0190376155965358,0.984844905416191,0.999798845119145,-5.3677828083674
"COL4A3",-0.00283668842834373,0.464184881095449,-0.0189961655191741,0.984877898178683,0.999798845119145,-5.36778343410302
"PPP2R5E",-0.00327886603082339,3.61824556525718,-0.0189126159604117,0.984944400685398,0.999798845119145,-5.36778469123257
"PI4KB",0.00318354147929867,4.28079075780473,0.0189001239720917,0.984954343877338,0.999798845119145,-5.36778487871723
"MVP",0.00323201381531746,5.02135066133684,0.0188952350028155,0.98495823532894,0.999798845119145,-5.36778495205907
"VCPKMT",-0.00453806300479864,1.29394282779934,-0.0188719998458497,0.984976729720686,0.999798845119145,-5.36778530036179
"TPK1",-0.00328360393642413,1.46261836889285,-0.0187712134168757,0.985056952372102,0.999798845119145,-5.36778680622254
"OS9",-0.00250601094207115,3.53102661270406,-0.0186521038523518,0.985151759828448,0.999798845119145,-5.36778857545544
"CCZ1B",-0.00305936771698856,1.99755421215348,-0.0184853982508304,0.985284452585487,0.999798845119145,-5.36779103276003
"LINC02702",0.00385969729398589,0.498110827545794,0.0183870174308151,0.985362761019265,0.999798845119145,-5.36779247257992
"TRBV7-4",0.00811125215672703,3.32314928836164,0.018386139525052,0.985363459808812,0.999798845119145,-5.36779248539363
"SCNM1",-0.00238118319110647,4.97333494004303,-0.0183783301559818,0.985369675858586,0.999798845119145,-5.36779259935047
"PLEKHG4B",-0.00261108697852785,0.473907964889727,-0.0182866509715405,0.985442650114687,0.999798845119145,-5.36779393354256
"STRA6",-0.00265105328781318,0.387301669251081,-0.0182825935113698,0.985445879750741,0.999798845119145,-5.36779399243592
"TMEM106B",0.00251671551933441,1.69741100909033,0.0181615433653914,0.985542232727614,0.999798845119145,-5.36779574344806
"NAP1L5",0.00419997619443846,2.32031933456032,0.0180264170545541,0.98564979024229,0.999798845119145,-5.36779768433493
"WRN",0.00257449601186943,2.38589317727892,0.0180035168999617,0.985668018278305,0.999798845119145,-5.36779801182497
"GAS1",0.00294298633727569,0.467075176903942,0.0179330770484479,0.985724086949483,0.999798845119145,-5.36779901656003
"AMZ2",0.00285020873977526,3.98320586489949,0.01784212007492,0.985796486932926,0.999798845119145,-5.36780030811907
"ZNF844",-0.00222753740381487,0.48588891037885,-0.0178403711915394,0.985797879011276,0.999798845119145,-5.3678003328883
"AMER1",-0.00344050989337363,2.09274116715253,-0.0177797933965681,0.985846097826237,0.999798845119145,-5.3678011893454
"LINC02831",-0.00318951408265816,0.498555969585201,-0.0177296708576127,0.985885994488579,0.999798845119145,-5.3678018957824
"PLK3",-0.00386667520758577,2.18901467684014,-0.0176968915583856,0.985912086255483,0.999798845119145,-5.36780235670174
"EGFEM1P",-0.00279177759005678,0.457963968234466,-0.0176859565565017,0.985920790335141,0.999798845119145,-5.36780251027228
"LY6L",0.0034303676461418,0.390318689787187,0.017651710831959,0.985948049373381,0.999798845119145,-5.36780299060317
"PRRX1",0.0029902928491371,0.596226170716288,0.0176004656197324,0.985988839757621,0.999798845119145,-5.36780370763015
"HNRNPR",-0.00283111936866831,5.14972705145271,-0.0175260759852822,0.986048052804542,0.999798845119145,-5.36780474478619
"TPM3P2",-0.00390598399507391,0.771340696469771,-0.0174926322840277,0.986074673520662,0.999798845119145,-5.36780520963396
"NACA4P",0.00388536160759179,2.25030819335217,0.0174446539140199,0.986112863656245,0.999798845119145,-5.36780587495454
"BIN2P2",0.00315827193271406,0.443826371682292,0.01728013256407,0.986243820676734,0.999798845119145,-5.36780814251127
"LSM14A",-0.00193413428086142,6.66603708888008,-0.0171718850116091,0.986329984634742,0.999798845119145,-5.36780962274088
"LINC02606",0.00260202784216301,0.550515050406988,0.0171113924060443,0.986378136207992,0.999798845119145,-5.36781044589465
"ARHGEF26-AS1",0.00220788785417236,0.372209547211186,0.0171077377437836,0.986381045288093,0.999798845119145,-5.36781049553246
"ASXL3",0.00242882329980509,0.827358185622738,0.0170469607543293,0.986429423282065,0.999798845119145,-5.36781131945427
"YWHAZP5",-0.00490339426722985,1.94547682413568,-0.0170161323684257,0.986453962448226,0.999798845119145,-5.36781173625765
"LNPK",0.00227023886936939,2.54321646441793,0.0169020926119183,0.986544737359922,0.999798845119145,-5.36781327153124
"JMJD8",0.00322844235375763,1.91658611291887,0.0168913513800542,0.986553287320421,0.999798845119145,-5.36781341560435
